vib_rms,power_w,temp_c,rpm
0.107433826,253.10532,32.8742,1801.1501
0.10715192,249.94093,32.856323,1807.7163
0.09705068,249.52379,32.79749,1805.6523
0.10801197,255.9674,32.480824,1804.1697
0.11477264,252.45961,32.35099,1803.3481
0.10536221,251.34782,32.16092,1807.639
0.10280892,252.09703,32.341915,1808.7446
0.10377864,249.69276,32.58773,1801.1046
0.10755799,255.49594,32.26605,1800.4799
0.09582136,251.866,32.61968,1809.4526
0.10528964,255.38925,32.195763,1800.138
0.102508284,252.76009,31.918238,1807.8323
0.11369261,255.51817,32.911087,1812.1138
0.10357546,253.17484,32.394245,1812.1268
0.11277855,254.37022,32.249886,1808.6052
0.098913155,254.10425,32.147846,1808.4928
0.107360855,253.91495,32.755283,1814.669
0.10601422,253.36653,33.136715,1796.3274
0.1000646,252.20724,32.42621,1803.8114
0.10528939,256.5061,32.501892,1809.0664
0.11045753,250.86363,33.017452,1804.3269
0.102768466,252.68839,31.865303,1810.6389
0.095920056,252.71179,33.376907,1805.526
0.10428445,253.48915,33.568478,1806.214
0.09985251,251.82756,31.508982,1804.5919
0.10264523,253.31824,32.553192,1803.6041
0.10394126,252.35329,32.30529,1803.5093
0.09581317,249.52928,32.487633,1806.7859
0.096255325,252.71451,32.42686,1802.6066
0.10673609,250.49648,32.919594,1809.5211
0.10170426,249.23103,32.550533,1808.3247
0.091486186,252.97574,32.23187,1810.1129
0.10822614,253.67993,32.528027,1801.203
0.105655745,253.75974,32.803486,1798.9242
0.10071645,253.84285,32.124752,1805.7087
0.097693555,248.84549,31.940413,1817.324
0.10844859,249.99078,33.39667,1810.797
0.106008105,256.66202,32.34327,1803.5177
0.11616612,250.62268,32.545963,1807.4369
0.10634577,253.9409,32.442448,1808.6525
0.10617502,251.34747,32.821465,1800.2719
0.103393495,252.8828,33.312008,1811.2272
0.10830361,251.45906,32.835526,1805.0822
0.10733671,253.85074,31.996864,1805.3923
0.110461414,253.0033,32.05122,1805.8534
0.10158764,251.83525,32.445942,1810.3396
0.10200864,250.63356,32.49889,1802.7439
0.10178155,253.27151,31.918058,1798.9398
0.108122416,250.31259,32.93523,1807.0626
0.111651585,253.59505,32.17362,1797.5992
0.10185677,257.9951,33.20612,1804.5725
0.10201833,255.4445,33.337708,1810.5275
0.105703756,254.18289,32.510803,1808.0994
0.1028957,252.577,32.786343,1809.9554
0.10887587,248.87271,32.118626,1808.2704
0.09284778,250.10765,32.861523,1815.4333
0.09996416,255.31981,32.41342,1803.442
0.10017657,251.1767,32.17845,1807.3904
0.092477806,251.3597,32.498257,1804.0482
0.09925229,252.42886,32.428333,1809.6309
0.09948556,250.63805,32.485214,1805.5602
0.10304663,250.31056,32.995792,1812.6847
0.109607756,252.6651,32.302437,1803.6888
0.102808364,250.98492,33.31121,1811.4435
0.09887029,251.28789,32.087814,1808.1903
0.10373024,251.20947,33.26465,1805.6907
0.1092515,253.81848,32.212513,1807.993
0.09911641,252.31143,32.619347,1806.871
0.09943387,252.42044,32.42431,1807.2524
0.10676999,253.97337,32.483532,1805.0038
0.10286002,252.49728,32.9422,1803.0276
0.10719554,252.22675,33.222218,1804.4963
0.103880264,253.72603,33.09913,1799.1066
0.107447155,254.12338,32.46161,1809.2096
0.09875374,252.49469,32.69788,1800.9037
0.10385898,252.9519,32.311977,1804.9763
0.102856174,251.22896,32.228817,1808.4417
0.09782036,251.073,32.16754,1809.2096
0.09607257,254.33449,32.451656,1798.7559
0.10730881,253.6879,32.727154,1805.4895
0.10211537,253.71042,31.863209,1807.6984
0.098748766,253.36333,32.610016,1806.0698
0.103369266,252.89583,33.235588,1811.2405
0.10948021,254.19803,33.078564,1802.5793
0.092426345,254.6772,32.396347,1797.6727
0.09633672,254.63121,32.07229,1809.1125
0.099195324,252.60896,32.81559,1803.7252
0.11110546,255.58626,31.705301,1798.8417
0.105202265,253.27094,33.07695,1805.2441
0.10761564,254.0805,32.54807,1810.8026
0.09806795,253.38167,33.36664,1800.8297
0.09816073,253.31322,31.943943,1815.2289
0.105987094,251.34943,33.002598,1802.5355
0.10402898,254.22533,32.59575,1806.2373
0.106470846,258.51492,32.504143,1801.0149
0.1027783,252.07643,32.089233,1806.0599
0.10509685,252.9697,32.876076,1805.3606
0.10448616,251.93697,32.90884,1799.9398
0.1075738,251.85501,33.353043,1817.2031
0.10770936,255.9216,33.042816,1803.9205
0.09556429,251.48842,32.40264,1803.926
0.09241659,251.88785,32.239254,1809.782
0.108650915,249.66266,32.094006,1813.1649
0.109570034,251.32405,33.231293,1810.4155
0.09851747,249.42409,32.331333,1801.107
0.09431055,254.10611,33.23529,1806.7693
0.10409401,258.4435,32.85383,1798.3901
0.10824211,252.11234,32.776356,1809.5243
0.11256493,249.51376,32.522243,1799.3785
0.106147446,254.64886,32.909855,1802.7084
0.10169634,251.39659,32.639988,1805.9102
0.0990782,255.4507,32.499084,1807.7048
0.10359001,252.2895,32.925762,1804.8828
0.10202529,251.59148,32.590363,1812.0046
0.098435104,252.50073,32.32921,1808.823
0.113743015,254.37373,32.88906,1808.5106
0.11241384,252.40486,32.624123,1801.0159
0.109156966,251.86777,32.845867,1812.7325
0.09886116,252.46506,32.469345,1802.7245
0.10772917,250.32051,32.167824,1812.8885
0.10664082,253.65977,33.346085,1814.0288
0.10564401,249.29375,33.271282,1807.9922
0.10966816,251.98044,33.006733,1810.0712
0.10658521,254.38892,32.498672,1793.613
0.10709691,253.47769,32.534252,1805.1663
0.10656983,254.0537,33.207886,1810.3564
0.10507767,252.7444,32.514,1809.6472
0.094444044,255.21542,32.403088,1801.0718
0.10376856,254.72676,33.40558,1804.7772
0.10055781,253.77106,32.638187,1795.8081
0.09692785,254.73528,33.3652,1807.6069
0.11172439,254.38243,32.099045,1798.423
0.11194851,252.00406,32.866245,1810.4795
0.11008783,250.19658,33.487976,1810.6898
0.10455594,253.72647,32.672012,1804.0629
0.11002113,253.9793,32.555077,1808.0466
0.10331636,255.06943,32.194145,1805.0945
0.10425814,251.0172,33.09475,1806.9318
0.09776482,251.07832,32.354324,1801.3762
0.10520513,253.81232,32.625015,1808.4565
0.10351007,252.75151,32.1697,1799.403
0.09668281,249.12364,33.28682,1798.6492
0.10292798,253.6467,33.126575,1805.4823
0.10277319,249.19295,32.652546,1805.1261
0.11214748,251.00858,32.20408,1807.0614
0.10761855,255.60374,33.28066,1803.3752
0.103192486,256.55142,32.52048,1813.5171
0.10436694,250.47162,32.225327,1806.6178
0.10333178,252.2454,31.963114,1806.908
0.10208383,252.99069,32.41013,1806.7664
0.097673915,256.46915,32.08721,1809.99
0.10231841,251.9222,32.42049,1808.2833
0.099330775,251.9554,32.96793,1807.7483
0.09679725,256.00784,32.520557,1808.925
0.10559247,252.16203,32.81354,1798.6836
0.10498018,254.35722,32.382477,1798.8354
0.09407779,249.95973,32.69842,1805.6794
0.10238535,252.57274,33.44126,1805.1938
0.10796469,249.5972,32.53405,1808.3046
0.108269684,250.8067,32.82776,1806.0662
0.1080901,254.59714,32.048317,1808.3143
0.103142805,252.82008,33.283108,1801.0052
0.098710306,252.28284,32.484722,1805.9453
0.09750431,251.42468,33.09636,1800.6248
0.10463306,252.48201,32.627407,1807.5371
0.104793645,253.52667,32.92185,1798.4772
0.10932108,254.89139,32.946156,1807.3843
0.108371474,247.67638,32.49731,1800.1156
0.10219756,251.26425,33.11558,1804.4581
0.09662476,253.24706,32.375755,1809.5725
0.10123733,252.73222,32.991055,1806.9028
0.10390605,253.73778,32.524326,1799.4111
0.10179649,253.46718,32.820763,1803.3048
0.09990442,252.32341,32.49667,1799.9893
0.10404527,251.8805,32.70198,1799.2162
0.10024799,252.44424,32.25264,1806.4663
0.099614345,255.23376,32.782063,1808.2373
0.10429881,251.4733,32.70124,1807.7589
0.10071843,252.81271,32.468025,1808.4073
0.10393573,253.30602,32.662594,1805.9496
0.104068026,256.06104,32.738728,1804.904
0.09699162,252.34071,32.439102,1801.7056
0.1002693,254.85992,32.63466,1804.2379
0.10985111,255.40726,32.28446,1800.713
0.096838504,252.81676,33.62549,1802.618
0.092052296,252.52379,33.111355,1806.3546
0.09331297,252.28807,32.79746,1805.528
0.102754354,252.43547,33.15758,1818.2582
0.10274997,254.65654,31.897545,1800.6163
0.10199389,253.41101,31.666683,1805.4993
0.10863943,253.42049,32.53055,1800.3048
0.08919081,250.70036,32.139347,1804.4487
0.10452113,251.01674,32.596638,1804.6116
0.11033511,257.2395,32.774048,1809.3795
0.096875444,252.59784,33.060455,1804.2013
0.100601725,251.40483,32.237488,1805.2347
0.098722674,255.81744,32.853146,1804.2787
0.09800176,253.51973,32.69955,1800.3958
0.10082851,254.11327,32.8333,1803.3915
0.10958356,252.6817,32.486885,1804.472
0.11161935,252.32129,33.248547,1806.295
0.10073898,252.6203,32.654385,1808.2354
0.111930214,250.19481,33.40596,1805.0612
0.10256901,252.78525,32.380627,1804.9906
0.111145765,253.55397,32.994404,1799.1158
0.10189699,256.66364,32.6739,1808.1578
0.10300491,253.13548,32.56716,1803.2151
0.10416311,248.2959,32.951675,1808.9869
0.1182161,252.77705,32.579567,1811.2639
0.106564336,258.4448,31.63494,1805.2462
0.09875763,254.69928,31.475065,1801.9044
0.10712497,251.3455,33.209667,1805.9305
0.10045682,254.15024,33.193287,1807.3917
0.09980322,251.48473,33.456604,1804.7345
0.10678093,250.26186,32.695137,1803.74
0.10237929,252.27344,32.185577,1808.2499
0.10360266,253.15395,32.53528,1807.9856
0.1022656,249.22726,32.70816,1804.6097
0.10386446,250.67395,32.30125,1799.3782
0.10429223,252.99362,33.363976,1807.8195
0.09246839,252.15727,33.600822,1802.9241
0.105471894,253.7639,32.89681,1806.8502
0.09721472,250.5456,32.701622,1806.5969
0.09489909,254.40381,32.188454,1798.4359
0.10180427,250.60869,33.325485,1806.3154
0.10250196,256.2623,32.737904,1808.0486
0.09860023,249.54594,32.592186,1808.5385
0.1062086,250.79295,32.90079,1806.4586
0.09532823,253.81342,32.474503,1798.0797
0.099990025,256.30774,32.768,1811.0961
0.099086,253.60994,32.13273,1807.6311
0.10176304,254.10614,33.145016,1801.173
0.103375874,253.01607,32.66888,1802.8344
0.09692766,250.92876,33.174625,1806.9095
0.10557408,252.00183,32.63111,1808.703
0.1022532,250.55884,32.657543,1804.0311
0.09246396,250.42577,32.227554,1809.2842
0.09211622,253.78722,33.01684,1798.8102
0.10183305,250.73788,32.363056,1801.8105
0.100775264,253.62386,32.51928,1797.7219
0.10134843,250.3816,32.71472,1802.3888
0.10171103,253.5785,32.763245,1812.0098
0.10296413,252.00887,32.03277,1814.2078
0.10655996,255.79994,32.623333,1806.9138
0.09625155,253.63461,33.034195,1803.4208
0.09593255,255.4592,32.565216,1805.0869
0.096311115,251.47679,32.627106,1807.8657
0.10320762,253.10081,32.782406,1799.7194
0.10797306,251.0268,32.667503,1803.6802
0.0995769,252.16219,32.306126,1811.7086
0.08921035,252.4656,32.704235,1801.785
0.09318412,251.5385,33.116844,1802.9706
0.09752412,250.55962,32.299183,1806.0182
0.098885864,250.16399,32.5703,1807.0968
0.09961775,248.3119,32.167877,1803.463
0.10183777,250.87909,33.09752,1806.2695
0.10007128,254.24713,32.68446,1808.3922
0.10686185,249.7955,32.381756,1813.8049
0.098220184,250.2566,32.759174,1805.4528
0.09727379,256.57498,32.24126,1805.7913
0.10396484,251.72054,32.309734,1812.0648
0.09387733,253.63596,32.139507,1803.757
0.103489056,254.27881,32.29728,1800.6549
0.10203841,254.31953,33.267353,1806.9518
0.10077346,249.95015,32.431595,1810.254
0.10943707,252.53296,32.91176,1807.3921
0.09836965,249.75891,32.39117,1805.5583
0.11176716,257.88828,33.02993,1800.1512
0.10032348,249.80615,32.316105,1805.7098
0.095050514,250.90048,32.74265,1810.8744
0.10177013,250.9152,32.748516,1801.0037
0.09602424,250.00333,33.658916,1804.9596
0.097631596,255.70207,32.98038,1804.387
0.103360444,257.842,32.491467,1803.1445
0.10413808,252.04582,33.00306,1806.9253
0.0982342,250.35669,33.584724,1807.7052
0.10626692,248.52388,32.078014,1807.6615
0.10710228,252.5097,32.393284,1802.0212
0.10848109,252.36537,32.63593,1799.3428
0.103931464,251.6957,32.564262,1806.9746
0.10808635,253.4412,32.598404,1803.8995
0.091850005,253.78896,32.21022,1813.2747
0.09964925,253.64493,33.2939,1813.4576
0.09688853,252.36665,32.163677,1813.8805
0.10180444,250.79579,32.653038,1802.1554
0.09833581,254.33081,33.15186,1808.1914
0.100347005,253.02429,32.72185,1809.3958
0.11057339,254.7761,32.342567,1808.9435
0.10029863,254.57962,32.195255,1804.4905
0.10320089,250.15604,32.643124,1811.0228
0.09995527,250.1312,32.43271,1805.906
0.10147986,251.48863,32.818005,1806.4146
0.10111605,250.88725,32.175728,1799.7487
0.10331224,254.51035,33.061913,1808.477
0.106881805,253.7025,32.78331,1804.8542
0.10927687,255.19829,32.813416,1807.7529
0.10257263,253.79294,33.3143,1806.8322
0.10395688,253.41728,32.56314,1806.6133
0.09523942,255.39946,32.44832,1805.7045
0.100538954,253.93945,32.519924,1809.0315
0.10566437,253.1362,32.662407,1805.0874
0.105277345,255.96089,32.703415,1800.0599
0.10199012,253.23033,32.4079,1808.1543
0.105348594,252.39125,31.931328,1802.6401
0.10335501,251.32425,32.51657,1800.5768
0.10688724,254.40591,32.88525,1801.7826
0.10231704,255.4739,32.7962,1807.0026
0.09907628,252.89857,33.221897,1805.4807
0.10251849,255.61551,33.524643,1797.3337
0.086170815,249.05957,33.04656,1804.3274
0.10272271,252.8886,33.296204,1810.5365
0.08255071,252.91922,33.050278,1804.052
0.09215994,251.54532,33.4279,1805.1929
0.10302057,257.7669,33.48465,1810.0242
0.10313384,252.86668,33.12514,1809.0317
0.09491851,252.18349,33.027596,1809.9342
0.097154595,253.05074,32.663315,1794.7544
0.10755226,248.99304,32.729237,1812.7761
0.09826384,251.47878,32.611,1808.3851
0.11188302,254.96483,32.995,1815.6827
0.10064325,251.74028,32.45872,1802.705
0.10267745,251.34024,32.670776,1798.7778
0.10870605,255.61685,31.80551,1805.8578
0.10126122,255.67812,33.437172,1804.7247
0.09557876,254.03139,32.660103,1808.4382
0.10002624,252.08696,32.930878,1810.1205
0.10038121,252.51804,33.332115,1805.4689
0.09371994,251.38844,32.869473,1804.8524
0.099248864,251.00696,33.327442,1807.9033
0.09680144,250.90742,32.25336,1804.7843
0.10511855,251.75989,33.709354,1804.4469
0.100654185,250.9263,33.185596,1809.9525
0.099051505,249.86806,32.83478,1810.8402
0.099918924,253.43399,33.321476,1810.134
0.1015498,253.46408,32.284336,1805.1223
0.1035026,256.39618,32.63669,1797.2332
0.095404305,251.65761,33.330173,1805.1965
0.09517927,253.58618,32.005993,1802.7544
0.10589493,253.61908,32.977337,1805.2645
0.09829418,252.48564,32.966362,1803.096
0.09325598,254.48164,33.54152,1805.6943
0.10254358,254.54309,32.120983,1801.6172
0.102625675,253.6471,33.398354,1800.6483
0.092639565,252.48064,32.531048,1810.6588
0.101424865,252.27649,32.576363,1801.8864
0.10393968,250.25565,32.266697,1805.7631
0.10211801,251.37894,32.32069,1809.5767
0.103390284,251.74635,32.91757,1809.4126
0.09319334,250.74202,32.311554,1808.9316
0.10185418,253.8694,33.052925,1806.9604
0.09867018,255.38239,32.49195,1808.6417
0.09775362,251.17258,32.272247,1811.2349
0.10450465,253.55513,32.54666,1807.4393
0.10753254,250.91959,32.892788,1798.3871
0.10909231,252.3775,32.647488,1803.6184
0.106678784,251.60623,32.77243,1808.5146
0.09954037,254.1902,33.037548,1803.2174
0.10183693,251.62836,33.192352,1812.2029
0.10389173,255.00876,32.63566,1805.4663
0.10064779,252.4935,32.342323,1806.0566
0.10068001,251.68523,32.790764,1810.211
0.10412924,250.47731,32.9489,1804.9773
0.09969835,253.48979,32.17666,1806.4103
0.09633262,254.7733,32.405014,1809.2981
0.09789097,253.52896,32.473892,1799.8091
0.103117175,257.45944,32.678745,1804.5533
0.09994688,255.84079,32.457767,1809.0076
0.10161725,252.36559,33.045303,1805.9498
0.10325088,252.34401,32.120735,1811.5531
0.09801057,253.91888,32.131203,1799.3765
0.10365031,251.30286,32.629837,1798.9165
0.10174758,255.31087,32.69343,1808.7516
0.093663596,253.70088,32.182133,1809.1323
0.107033476,253.48999,32.52159,1804.8925
0.097302526,254.35036,32.604168,1807.2633
0.09151507,256.42148,32.607563,1808.6388
0.09454963,253.31708,32.825928,1802.3987
0.094653934,252.74844,32.500835,1802.823
0.10000433,255.9913,33.356895,1806.4054
0.09835852,254.9083,32.961334,1809.259
0.09802792,252.33057,32.443493,1800.975
0.10279491,252.98221,32.804432,1804.8431
0.101380095,253.36191,32.81652,1804.6542
0.10124528,253.69408,33.25309,1807.299
0.1016985,250.25655,32.527332,1805.5884
0.10271436,249.88405,33.074703,1803.4358
0.089078255,251.19351,32.78479,1810.6095
0.09778016,251.03809,33.364956,1803.4542
0.08868564,251.67917,33.284966,1804.4388
0.09975133,254.23549,32.84768,1799.2373
0.09953222,252.62746,32.664253,1802.7446
0.1047674,253.35735,32.972084,1807.6594
0.10546226,250.51517,32.697536,1806.8734
0.100522324,252.0397,33.442112,1807.985
0.09699101,254.13672,32.80165,1807.7867
0.10190299,254.1513,32.608276,1813.9294
0.09682197,251.51144,32.586956,1802.583
0.09943898,253.2831,32.28586,1799.0925
0.104361005,257.35666,32.99396,1801.3638
0.096625865,252.92293,32.4436,1802.7472
0.10342751,251.5709,33.21113,1801.6603
0.10277053,252.6089,32.25496,1805.9279
0.09459397,253.13992,32.82329,1810.5596
0.10422181,252.65236,33.232746,1811.7032
0.1028296,252.89111,31.912018,1807.5576
0.09983083,250.06606,33.580482,1814.1011
0.09549402,251.0268,32.60332,1804.1061
0.094994046,252.65248,32.830128,1798.9972
0.09658621,252.6197,33.002525,1809.7355
0.101971954,251.81696,33.06465,1798.164
0.09446532,252.59438,32.884007,1802.4939
0.10141548,253.0695,33.173656,1807.5898
0.093003616,254.72536,32.982582,1805.0955
0.09817654,252.74716,33.479557,1804.7366
0.09972962,253.74283,32.984383,1800.7727
0.11139153,251.86046,33.56155,1805.4481
0.09226381,254.08688,33.136375,1809.5015
0.106494986,253.69316,32.053886,1805.5621
0.099868655,254.67235,33.82087,1802.1567
0.10115983,254.36664,32.546932,1800.4828
0.09968026,254.11618,33.37513,1802.23
0.10129671,252.74086,32.78787,1807.033
0.098289214,253.42654,33.201824,1806.8334
0.10631246,255.06265,32.502235,1802.2522
0.09674444,251.63045,33.02816,1796.6066
0.10467256,251.67673,32.67682,1807.1249
0.09577415,253.29535,33.40993,1801.8492
0.09867934,253.76198,32.95403,1808.1915
0.093605414,251.28214,33.153168,1802.406
0.101224974,252.77974,31.913391,1801.474
0.10616013,252.74019,32.74502,1806.0334
0.09853237,248.49652,32.943695,1814.8467
0.09791939,252.48679,32.86915,1808.4072
0.09331541,252.61023,33.16439,1805.951
0.09772671,252.60315,32.63379,1806.8367
0.0908939,255.75444,32.799885,1798.3918
0.09427819,250.48987,33.253082,1800.902
0.09996123,251.27107,31.869337,1795.3427
0.1054071,247.69478,33.01677,1812.3009
0.11284283,251.95618,32.647694,1811.486
0.095848605,252.12555,32.416534,1806.9426
0.10594279,251.8957,32.916294,1805.9067
0.099969834,255.12982,33.272873,1799.1549
0.09797963,254.6345,33.19776,1804.4789
0.10088364,253.06778,32.728268,1812.5206
0.099015065,252.16963,33.13282,1805.8716
0.09924229,254.962,33.12996,1803.0822
0.09663349,252.86888,32.74799,1798.3033
0.09166946,251.27063,32.505913,1810.8517
0.09092675,249.47342,32.529255,1805.0449
0.10189598,252.02203,33.118694,1798.2931
0.09723116,254.41269,32.766895,1801.6177
0.09561912,257.4552,32.365482,1800.1993
0.098627016,253.02408,32.11021,1804.7772
0.102544084,251.36887,33.11709,1806.1283
0.09945619,250.52835,32.56584,1803.2808
0.09525906,254.00089,32.916904,1808.3965
0.10465578,249.36644,33.280827,1805.5981
0.106405236,253.99504,32.261566,1809.5267
0.1009671,254.52844,32.767273,1803.8434
0.10334766,253.76425,32.717243,1817.448
0.10467418,252.45102,32.937607,1803.0033
0.10409994,254.01888,33.281563,1801.6426
0.101505004,253.2295,32.254307,1801.1451
0.10141133,251.33002,33.01419,1804.4011
0.10100299,256.58572,33.199066,1798.3612
0.092903115,252.18015,32.71209,1806.4121
0.10187855,254.43362,32.731846,1797.607
0.09158102,248.04349,32.954384,1805.8694
0.09437225,255.43225,32.92511,1799.8121
0.10484826,255.81541,33.020306,1803.6864
0.102516726,252.93613,33.012054,1807.6241
0.105737835,253.99258,32.394928,1814.4165
0.0969277,253.99063,33.184,1800.8827
0.092510074,251.58658,33.25478,1804.5878
0.0970544,253.96494,32.86267,1802.2883
0.09875202,251.25197,32.190746,1801.6981
0.098622106,251.65024,32.74268,1802.312
0.10388088,255.12016,32.86651,1808.4624
0.09639146,254.8141,32.331074,1803.2081
0.09994334,251.45053,32.645027,1814.1519
0.0932254,251.39462,32.2255,1806.8127
0.100405514,251.56908,33.032326,1801.1029
0.09815487,254.32404,32.855953,1803.6703
0.094375685,250.85725,32.13142,1801.924
0.09693105,253.5691,32.93048,1808.3257
0.09717478,254.34784,32.76745,1798.5645
0.09673037,252.6761,32.996777,1799.7499
0.10692335,254.87115,32.633755,1802.7415
0.09755993,252.24083,32.46993,1807.8335
0.096818216,252.42017,32.482338,1810.0281
0.087536,250.8918,32.575558,1810.6119
0.09353779,254.87906,32.798508,1807.203
0.09667906,251.31006,32.85031,1804.7462
0.09455078,253.54103,32.71499,1808.2502
0.104874216,252.69725,32.622097,1800.4877
0.09712665,250.73268,32.65101,1797.681
0.10437923,251.61841,33.794804,1806.8
0.09823123,255.60072,32.48357,1801.0247
0.09809457,253.23665,32.568813,1804.78
0.09745018,250.81337,34.109684,1805.5137
0.0978989,253.44066,32.96069,1806.0215
0.10645968,252.5361,32.24043,1808.7739
0.08625345,259.73474,33.129635,1808.345
0.0878296,253.39522,32.42868,1805.7904
0.09510732,252.06203,33.156456,1803.2361
0.097881675,255.66162,32.70858,1805.429
0.10124544,249.13779,32.61718,1802.6068
0.100146264,253.00677,33.436893,1804.1997
0.09584553,256.80527,33.019917,1815.4518
0.10284793,252.58228,33.182682,1805.7015
0.102889664,249.34633,32.967583,1806.7673
0.09864497,252.01933,32.615963,1802.1381
0.10252399,255.71844,33.038406,1809.0339
0.09905997,253.55978,33.277676,1807.9884
0.094875395,251.12816,32.848007,1808.0103
0.10115798,251.43361,33.51489,1805.794
0.09820807,251.68289,33.13455,1809.0647
0.09764784,253.52289,32.879265,1810.0083
0.10499206,255.47508,32.895184,1806.0475
0.08535912,254.90172,32.849598,1804.4501
0.09051126,253.70708,32.294323,1808.4803
0.09165056,250.12993,32.758904,1801.279
0.09575586,250.13551,32.88352,1802.0171
0.096285395,253.85605,32.628723,1804.6692
0.09000811,250.09674,32.930336,1797.9104
0.09260527,252.33469,32.803898,1808.1796
0.0932132,253.39226,33.104958,1801.011
0.1097909,250.50688,33.060833,1802.97
0.10649889,250.73166,32.862553,1803.9962
0.09541786,252.59006,32.248913,1804.9998
0.09564513,253.78369,33.512188,1803.4613
0.0917035,254.89752,32.739243,1804.5597
0.08789536,253.98668,32.763744,1804.584
0.09683814,252.91795,32.65919,1803.0276
0.092419825,251.27632,32.60093,1801.7162
0.09697141,250.62495,33.414017,1809.1282
0.08938123,251.74307,33.350903,1796.3778
0.09355901,253.58275,32.97434,1803.9658
0.09809867,253.43416,32.753674,1802.9062
0.09917326,248.55913,33.04441,1806.4502
0.09941628,251.18561,32.82637,1798.9509
0.0907132,255.16399,32.72085,1802.7621
0.10157584,252.9114,32.93227,1804.3448
0.09328813,249.91696,32.62065,1809.0277
0.100440286,257.4606,32.898106,1806.0692
0.09720964,252.68907,32.87897,1799.9996
0.090367764,253.5136,33.03854,1802.7767
0.095655605,253.54195,32.54979,1808.2638
0.09905033,252.00566,33.08158,1799.9095
0.100275286,251.28366,32.435078,1804.391
0.09649249,256.9801,32.568653,1804.6621
0.104843326,254.74109,32.586185,1803.1484
0.10220901,254.37648,32.36901,1815.4675
0.09587525,253.8831,33.20417,1803.0265
0.10089621,250.72182,32.410355,1806.4694
0.10680168,255.28142,32.518482,1801.598
0.10692228,251.03798,33.30028,1806.7671
0.09096702,253.28871,32.569954,1808.1321
0.092461556,249.44124,32.722996,1802.2899
0.104506046,248.63618,32.39351,1804.4158
0.0917773,253.35234,33.131565,1801.0463
0.09044328,251.09543,33.137142,1800.0426
0.09461234,248.73314,33.094086,1808.7601
0.099131785,253.79054,33.01358,1802.3898
0.09650604,256.94733,32.828064,1794.944
0.09375261,255.4841,32.588936,1811.6526
0.09362179,252.18817,32.472755,1801.3755
0.09341863,252.7183,33.314762,1803.5911
0.09257026,254.47385,33.104774,1811.1329
0.108363494,254.94049,32.521587,1803.995
0.09843043,252.00694,32.81489,1803.9012
0.101364255,252.76016,32.678963,1799.6345
0.094472684,253.29082,32.347775,1798.0005
0.09597593,253.7951,32.870167,1803.8668
0.093325615,252.41896,32.632957,1805.9762
0.083622545,252.44269,32.418186,1805.7396
0.08997878,255.44028,32.207592,1802.5851
0.0878035,255.0974,32.173767,1804.5836
0.085595466,253.6309,32.650757,1797.1462
0.09085541,256.11203,32.76533,1806.3282
0.103444844,251.89864,32.449287,1805.1257
0.09658578,255.91518,33.059742,1812.3672
0.1032487,253.75195,32.773266,1804.495
0.09883875,259.20667,33.030273,1800.6868
0.10068461,250.27734,32.72639,1804.247
0.09225535,251.2813,32.484737,1803.1311
0.09936764,253.49525,32.845264,1806.1735
0.100379534,253.44978,32.29458,1804.5347
0.09384084,256.55325,33.015453,1799.3796
0.099509925,251.31387,32.424847,1797.8688
0.09953134,254.4581,33.167027,1805.4557
0.09394085,254.97083,32.664375,1809.9288
0.091063015,254.05283,33.224796,1804.706
0.09074449,250.71916,32.350754,1807.6342
0.09708597,255.45428,32.528717,1808.4244
0.09827683,255.09502,32.95222,1805.4326
0.09266753,253.83313,33.268063,1801.0997
0.09675149,253.04025,33.466526,1805.1311
0.09945969,253.08134,32.81645,1809.1704
0.09968644,252.46924,33.535015,1806.4539
0.10434339,253.90584,32.684063,1807.3195
0.102957435,252.6841,33.23945,1802.4684
0.09155465,250.92233,32.42308,1803.5013
0.104967654,250.51974,32.968044,1803.828
0.093883485,251.1104,31.863295,1804.0896
0.10175141,253.05626,32.351345,1808.9589
0.09685569,252.55562,32.986656,1794.8905
0.09444375,253.03772,32.275017,1804.3933
0.0874548,253.60617,32.970776,1803.9453
0.09562428,251.34741,33.162582,1798.7693
0.08867404,255.53087,32.599472,1806.9343
0.101296335,252.0616,32.41242,1801.3413
0.104032725,251.72765,32.610325,1802.8032
0.09245316,253.55675,32.41367,1811.6184
0.09793656,248.91643,32.759506,1808.2551
0.09278878,251.00583,32.840824,1806.5051
0.093262374,254.5465,32.677578,1805.7222
0.10026637,249.10695,33.46972,1803.5322
0.09619033,254.81438,32.512203,1812.1804
0.105070435,255.59894,33.35653,1807.3834
0.09395024,251.83517,32.38345,1801.1685
0.10134733,253.15512,32.829044,1798.5581
0.096826985,254.80707,33.27316,1806.4177
0.10030812,251.63272,33.252445,1803.9187
0.094082795,254.29924,32.631783,1798.4182
0.09606017,251.21878,33.021896,1805.8401
0.095719896,251.60326,32.968323,1803.0414
0.09210656,250.95715,32.583855,1806.2319
0.09958675,253.23848,33.04619,1805.868
0.09951712,254.86649,33.54478,1801.6597
0.09922322,252.17967,32.98844,1806.6158
0.10392988,250.00273,33.02628,1802.0846
0.10348142,250.37715,33.068573,1802.3364
0.094349645,253.3291,32.21529,1801.9305
0.09807935,256.22546,32.98374,1808.5752
0.09308584,253.32198,32.392918,1802.9207
0.096310414,251.75804,32.563637,1809.5243
0.09318472,254.06151,33.664337,1811.16
